Depth,Velocity,Power
-3.58705036083054,1.3,22.2932501705552
-3.70594907069158,1.4,21.4264984426976
-3.81265695716786,1.5,40.348258969265
-3.88868060905684,1.6,51.8836027726466
-3.90428194264894,1.7,60.8634761360006
-3.88548176854352,1.8,72.7816918426294
-0.900404661467579,0.7,5.02626246682875
-1.5851828341345,0.8,10.8355502721429
-2.08879821187134,0.9,15.8992595815936
-2.4443015445631,1,18.0846929031617
-2.64216725001441,1.1,26.617913620532
-2.92325469480196,1.2,24.9118469981137
-3.05029467581202,1.3,31.4271098635592
-3.17771963093782,1.4,34.609822570118
-3.28315330746506,1.5,40.1788664498353
-3.34165617992606,1.6,37.4181395792976
-3.36280395355325,1.7,69.5596201900178
-3.42460083272551,1.8,80.8852910228448
-3.52945911085416,1.9,104.101381496106
-3.57720019745637,2,100.486202503444
-0.468931243324132,0.7,3.82970288232531
-1.12267010487213,0.8,8.43475408725443
-1.59718627911062,0.9,18.2813543778057
-1.94602232830901,1,20.6344411133441
-2.14014980187881,1.1,31.4212346123908
-2.4026010185846,1.2,31.3672315700779
-2.52070068392175,1.3,40.1687892060109
-2.65438355081257,1.4,45.4713261041812
-2.75463297684557,1.5,50.1177013760105
-2.80511020220795,1.6,55.249572303174
-2.83671520314317,1.7,66.657687404237
-0.619335816337051,0.8,4.70630505011526
-1.08618508524352,0.9,20.2356806491212
-1.45099666258498,1,21.9806411666984
-1.65948751043744,1.1,33.9801485820706
-1.91040622336061,1.2,36.0125993928354
-2.03019865745193,1.3,47.9891693080361
-2.17423923506448,1.4,55.5029052089581
-2.27346225080987,1.5,56.7580152657426
-2.32790909856442,1.6,74.2965922168393
-2.39773197358481,1.7,87.3585950655815
-2.46445252885497,1.8,87.8399509482914
-0.0548076106620238,0.8,12.2063118181169
-0.553215551363609,0.9,19.0841945742385
-0.920562155700909,1,22.5339509989827
-1.15919937543127,1.1,34.164794154475
-1.389366560884,1.2,37.1212236832867
-1.50107597655831,1.3,54.658491818382
-1.6559501039336,1.4,60.4748595408119
-1.76964670878409,1.5,57.6689429371291
-1.84481543572693,1.6,86.7382390302122
-1.93200501684422,1.7,85.9826777252819
-1.97739799686467,1.8,89.8483188480325
-2.06934875670324,1.9,84.9111678713733
-0.0544307661981205,0.9,17.0488039491969
-0.411612651790274,1,23.4372647911272
-0.684559449396039,1.1,33.2032923608529
-0.887110497406044,1.2,35.9377603004487
-1.00952349101408,1.3,55.6367361536856
-1.15541699063828,1.4,60.1667658754001
-1.27291510883684,1.5,55.7744253255202
-1.35003325468773,1.6,95.2168393246369
-1.42136322505239,1.7,82.5773443867887
-0.251557062744615,1.1,31.3880645900186
-0.454882103614326,1.2,33.287303961982
-0.590707778374444,1.3,54.166592750267
-0.730133809864802,1.4,55.8700606260847
-0.844705090642341,1.5,52.3154743643225
-0.92593202541585,1.6,87.9074900600655
-0.988303431012238,1.7,77.3147434690134
-1.0547098567358,1.8,80.2279981087181
-1.12187787232311,1.9,94.6502349502757
-0.0980492503603149,1.3,50.8993701139576
-0.246734985396387,1.4,48.7079750554974
-0.385428567905805,1.5,46.6813850268295
-0.46479498306682,1.6,74.3270625309578
-0.544967051059663,1.7,69.218263678644
-0.626002177780435,1.8,71.3968173777963
-0.68202281912889,1.9,85.0393657498004
-0.71734045726201,2,94.2829382171399
-0.768523537484144,2.1,107.945584265437
-0.781961992000877,2.2,159.038497743378
-0.829199322540437,2.3,192.912463676249
-0.843229112638015,2.4,221.199417319608
-0.0718741468289278,1.7,59.8432200862287
-0.163972157419658,1.8,61.6297161688678
-0.221188659357437,1.9,73.461774189865
-0.256356734410832,2,85.6343681595194
-0.309341376086617,2.1,95.5672958496924
-0.339360658755304,2.2,145.446901973627
-0.377295406051506,2.3,173.687245464523
-0.390536560094572,2.4,207.064492693656
-0.438484160608849,2.5,174.1450584592
-0.00911222275837529,2.3,177.937094453718
